our_faction,barb_faction,budget,spacing,scenario,mix,margin,sd,sem,wins_of
Cortex,Cortex,6000,56,t1only,t1+can(75),0.355,0.023,0.005,24/24
Cortex,Cortex,6000,160,t1only,t1-line,0.08,0.052,0.011,24/24
Cortex,Cortex,6000,160,t1only,t1-thud,-0.226,0.035,0.007,0/24
Cortex,Cortex,6000,160,t1only,can,0.638,0.018,0.004,24/24
Cortex,Cortex,6000,160,t1only,sumo,0.12,0.0,0.0,24/24
Cortex,Cortex,6000,160,t1only,pyro,-0.369,0.063,0.013,0/24
Cortex,Cortex,6000,160,t1only,hrk,-0.91,0.0,0.0,0/24
Cortex,Cortex,6000,160,t1only,mort,-0.525,0.015,0.003,0/24
Cortex,Cortex,6000,160,t1only,termite,0.594,0.017,0.004,24/24
Cortex,Cortex,6000,160,t1only,amph,0.076,0.016,0.003,24/24
Cortex,Cortex,6000,160,t1only,t1+can,0.564,0.021,0.004,24/24
Cortex,Cortex,6000,160,t1only,t1+sumo,0.345,0.048,0.01,24/24
Cortex,Cortex,6000,160,t1only,t1+pyro,-0.075,0.134,0.027,7/24
Cortex,Cortex,6000,160,t1only,t1+hrk,0.114,0.171,0.035,18/24
Cortex,Cortex,6000,160,t1only,t1+mort,0.198,0.15,0.031,20/24
Cortex,Cortex,6000,160,t1only,t1+termite,0.472,0.017,0.003,24/24
Cortex,Cortex,6000,160,t1only,can+mort,0.644,0.023,0.005,24/24
Cortex,Cortex,6000,160,t1only,can+hrk,0.73,0.012,0.002,24/24
Cortex,Cortex,6000,160,t1only,termite+mort,0.484,0.08,0.016,24/24
Cortex,Cortex,6000,160,t1only,thud+can,0.553,0.017,0.003,24/24
Cortex,Cortex,6000,160,t1only,t1+can+mort,0.589,0.032,0.006,24/24
Cortex,Cortex,6000,160,t1only,t1+can(25),0.342,0.026,0.005,24/24
Cortex,Cortex,6000,160,t1only,t1+can(75),0.673,0.009,0.002,24/24
Cortex,Cortex,6000,56,base6-hold,t1-line,-0.478,0.013,0.003,0/24
Cortex,Cortex,6000,56,base6-hold,t1-thud,-0.504,0.006,0.001,0/24
Cortex,Cortex,6000,56,base6-hold,can,-0.104,0.088,0.018,3/24
Cortex,Cortex,6000,56,base6-hold,sumo,1.0,0.0,0.0,24/24
Cortex,Cortex,6000,56,base6-hold,pyro,-0.667,0.023,0.005,0/24
Cortex,Cortex,6000,56,base6-hold,hrk,-0.608,0.004,0.001,0/24
Cortex,Cortex,6000,56,base6-hold,mort,-0.621,0.007,0.001,0/24
Cortex,Cortex,6000,56,base6-hold,termite,-0.361,0.024,0.005,0/24
Cortex,Cortex,6000,56,base6-hold,amph,-0.579,0.015,0.003,0/24
Cortex,Cortex,6000,56,base6-hold,t1+can,-0.455,0.009,0.002,0/24
Cortex,Cortex,6000,56,base6-hold,t1+sumo,0.37,0.0,0.0,24/24
Cortex,Cortex,6000,56,base6-hold,t1+pyro,-0.569,0.011,0.002,0/24
Cortex,Cortex,6000,56,base6-hold,t1+hrk,-0.437,0.034,0.007,0/24
Cortex,Cortex,6000,56,base6-hold,t1+mort,-0.547,0.006,0.001,0/24
Cortex,Cortex,6000,56,base6-hold,t1+termite,-0.553,0.012,0.002,0/24
Cortex,Cortex,6000,56,base6-hold,can+mort,-0.588,0.012,0.003,0/24
Cortex,Cortex,6000,56,base6-hold,can+hrk,-0.289,0.027,0.006,0/24
Cortex,Cortex,6000,56,base6-hold,termite+mort,-0.635,0.006,0.001,0/24
Cortex,Cortex,6000,56,base6-hold,thud+can,-0.544,0.008,0.002,0/24
Cortex,Cortex,6000,56,base6-hold,t1+can+mort,-0.572,0.004,0.001,0/24
Cortex,Cortex,6000,56,base6-hold,t1+can(25),-0.494,0.008,0.002,0/24
Cortex,Cortex,6000,56,base6-hold,t1+can(75),-0.263,0.029,0.006,0/24
Cortex,Cortex,6000,160,base6-hold,t1-line,-0.189,0.045,0.009,0/24
Cortex,Cortex,6000,160,base6-hold,t1-thud,-0.163,0.013,0.003,0/24
Cortex,Cortex,6000,160,base6-hold,can,0.441,0.012,0.002,24/24
Cortex,Cortex,6000,160,base6-hold,sumo,0.75,0.0,0.0,24/24
Cortex,Cortex,6000,160,base6-hold,pyro,-0.166,0.015,0.003,0/24
Cortex,Cortex,6000,160,base6-hold,hrk,-0.65,0.002,0.0,0/24
Cortex,Cortex,6000,160,base6-hold,mort,-0.519,0.006,0.001,0/24
Cortex,Cortex,6000,160,base6-hold,termite,0.299,0.028,0.006,24/24
Cortex,Cortex,6000,160,base6-hold,amph,0.273,0.023,0.005,24/24
Cortex,Cortex,6000,160,base6-hold,t1+can,0.404,0.017,0.003,24/24
Cortex,Cortex,6000,160,base6-hold,t1+sumo,0.245,0.03,0.006,24/24
Cortex,Cortex,6000,160,base6-hold,t1+pyro,-0.285,0.024,0.005,0/24
Cortex,Cortex,6000,160,base6-hold,t1+hrk,-0.384,0.019,0.004,0/24
Cortex,Cortex,6000,160,base6-hold,t1+mort,-0.353,0.019,0.004,0/24
Cortex,Cortex,6000,160,base6-hold,t1+termite,-0.003,0.091,0.019,11/24
Cortex,Cortex,6000,160,base6-hold,can+mort,-0.117,0.016,0.003,0/24
Cortex,Cortex,6000,160,base6-hold,can+hrk,0.476,0.021,0.004,24/24
Cortex,Cortex,6000,160,base6-hold,termite+mort,-0.161,0.006,0.001,0/24
Cortex,Cortex,6000,160,base6-hold,thud+can,0.407,0.014,0.003,24/24
Cortex,Cortex,6000,160,base6-hold,t1+can+mort,-0.203,0.016,0.003,0/24
Cortex,Cortex,6000,160,base6-hold,t1+can(25),-0.159,0.045,0.009,0/24
Cortex,Cortex,6000,160,base6-hold,t1+can(75),0.436,0.011,0.002,24/24
Cortex,Cortex,6000,56,base6-out,t1-line,-0.32,0.063,0.013,0/24
Cortex,Cortex,6000,56,base6-out,t1-thud,-0.407,0.044,0.009,0/24
Cortex,Cortex,6000,56,base6-out,can,-0.037,0.077,0.016,10/24
Cortex,Cortex,6000,56,base6-out,sumo,-0.37,0.0,0.0,0/24
Cortex,Cortex,6000,56,base6-out,pyro,-0.339,0.029,0.006,0/24
Cortex,Cortex,6000,56,base6-out,hrk,-0.938,0.004,0.001,0/24
Cortex,Cortex,6000,56,base6-out,mort,-0.621,0.038,0.008,0/24
Cortex,Cortex,6000,56,base6-out,termite,0.091,0.059,0.012,21/24
Cortex,Cortex,6000,56,base6-out,amph,-0.502,0.022,0.005,0/24
Cortex,Cortex,6000,56,base6-out,t1+can,-0.092,0.049,0.01,1/24
Cortex,Cortex,6000,56,base6-out,t1+sumo,0.342,0.026,0.005,24/24
Cortex,Cortex,6000,56,base6-out,t1+pyro,-0.254,0.026,0.005,0/24
Cortex,Cortex,6000,56,base6-out,t1+hrk,-0.195,0.012,0.002,0/24
Cortex,Cortex,6000,56,base6-out,t1+mort,-0.293,0.02,0.004,0/24
Cortex,Cortex,6000,56,base6-out,t1+termite,-0.158,0.015,0.003,0/24
Cortex,Cortex,6000,56,base6-out,can+mort,-0.269,0.019,0.004,0/24
Cortex,Cortex,6000,56,base6-out,can+hrk,0.43,0.049,0.01,24/24
Cortex,Cortex,6000,56,base6-out,termite+mort,-0.199,0.024,0.005,0/24
Cortex,Cortex,6000,56,base6-out,thud+can,-0.157,0.01,0.002,0/24
Cortex,Cortex,6000,56,base6-out,t1+can+mort,-0.173,0.018,0.004,0/24
Cortex,Cortex,6000,56,base6-out,t1+can(25),-0.168,0.017,0.003,0/24
Cortex,Cortex,6000,56,base6-out,t1+can(75),0.1,0.124,0.025,16/24
Cortex,Cortex,6000,160,base6-out,t1-line,-0.187,0.018,0.004,0/24
Cortex,Cortex,6000,160,base6-out,t1-thud,-0.327,0.031,0.006,0/24
Cortex,Cortex,6000,160,base6-out,can,0.473,0.013,0.003,24/24
Cortex,Cortex,6000,160,base6-out,sumo,0.06,0.0,0.0,24/24
Cortex,Cortex,6000,160,base6-out,pyro,-0.413,0.022,0.004,0/24
Cortex,Cortex,6000,160,base6-out,hrk,-0.89,0.0,0.0,0/24
Cortex,Cortex,6000,160,base6-out,mort,-0.621,0.015,0.003,0/24
Cortex,Cortex,6000,160,base6-out,termite,0.427,0.013,0.003,24/24
Cortex,Cortex,6000,160,base6-out,amph,-0.1,0.028,0.006,0/24
Cortex,Cortex,6000,160,base6-out,t1+can,0.295,0.038,0.008,24/24
Cortex,Cortex,6000,160,base6-out,t1+sumo,0.182,0.142,0.029,23/24
Cortex,Cortex,6000,160,base6-out,t1+pyro,-0.268,0.062,0.013,0/24
Cortex,Cortex,6000,160,base6-out,t1+hrk,-0.221,0.011,0.002,0/24
Cortex,Cortex,6000,160,base6-out,t1+mort,-0.221,0.013,0.003,0/24
Cortex,Cortex,6000,160,base6-out,t1+termite,-0.045,0.039,0.008,2/24
Cortex,Cortex,6000,160,base6-out,can+mort,-0.129,0.065,0.013,1/24
Cortex,Cortex,6000,160,base6-out,can+hrk,0.587,0.009,0.002,24/24
Cortex,Cortex,6000,160,base6-out,termite+mort,-0.153,0.006,0.001,0/24
Cortex,Cortex,6000,160,base6-out,thud+can,0.24,0.033,0.007,24/24
Cortex,Cortex,6000,160,base6-out,t1+can+mort,-0.065,0.093,0.019,1/24
Cortex,Cortex,6000,160,base6-out,t1+can(25),-0.015,0.092,0.019,7/24
Cortex,Cortex,6000,160,base6-out,t1+can(75),0.494,0.011,0.002,24/24
Cortex,Cortex,6000,56,base12-hold,t1-line,-0.488,0.013,0.003,0/24
Cortex,Cortex,6000,56,base12-hold,t1-thud,-0.541,0.006,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,can,-0.247,0.034,0.007,0/24
Cortex,Cortex,6000,56,base12-hold,sumo,1.0,0.0,0.0,24/24
Cortex,Cortex,6000,56,base12-hold,pyro,-0.699,0.013,0.003,0/24
Cortex,Cortex,6000,56,base12-hold,hrk,-0.63,0.0,0.0,0/24
Cortex,Cortex,6000,56,base12-hold,mort,-0.643,0.004,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,termite,-0.469,0.014,0.003,0/24
Cortex,Cortex,6000,56,base12-hold,amph,-0.636,0.009,0.002,0/24
Cortex,Cortex,6000,56,base12-hold,t1+can,-0.565,0.012,0.002,0/24
Cortex,Cortex,6000,56,base12-hold,t1+sumo,0.37,0.0,0.0,24/24
Cortex,Cortex,6000,56,base12-hold,t1+pyro,-0.618,0.014,0.003,0/24
Cortex,Cortex,6000,56,base12-hold,t1+hrk,-0.5,0.017,0.003,0/24
Cortex,Cortex,6000,56,base12-hold,t1+mort,-0.584,0.006,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,t1+termite,-0.577,0.007,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,can+mort,-0.635,0.005,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,can+hrk,-0.49,0.004,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,termite+mort,-0.657,0.005,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,thud+can,-0.567,0.005,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,t1+can+mort,-0.61,0.0,0.0,0/24
Cortex,Cortex,6000,56,base12-hold,t1+can(25),-0.537,0.005,0.001,0/24
Cortex,Cortex,6000,56,base12-hold,t1+can(75),-0.376,0.023,0.005,0/24
Cortex,Cortex,6000,160,base12-hold,t1-line,-0.351,0.019,0.004,0/24
Cortex,Cortex,6000,160,base12-hold,t1-thud,-0.223,0.024,0.005,0/24
Cortex,Cortex,6000,160,base12-hold,can,0.32,0.012,0.002,24/24
Cortex,Cortex,6000,160,base12-hold,sumo,0.7,0.0,0.0,24/24
Cortex,Cortex,6000,160,base12-hold,pyro,-0.337,0.03,0.006,0/24
Cortex,Cortex,6000,160,base12-hold,hrk,-0.67,0.0,0.0,0/24
Cortex,Cortex,6000,160,base12-hold,mort,-0.56,0.0,0.0,0/24
Cortex,Cortex,6000,160,base12-hold,termite,0.212,0.024,0.005,24/24
Cortex,Cortex,6000,160,base12-hold,amph,0.128,0.035,0.007,24/24
Cortex,Cortex,6000,160,base12-hold,t1+can,0.177,0.04,0.008,24/24
Cortex,Cortex,6000,160,base12-hold,t1+sumo,0.144,0.009,0.002,24/24
Cortex,Cortex,6000,160,base12-hold,t1+pyro,-0.421,0.024,0.005,0/24
Cortex,Cortex,6000,160,base12-hold,t1+hrk,-0.508,0.021,0.004,0/24
Cortex,Cortex,6000,160,base12-hold,t1+mort,-0.41,0.014,0.003,0/24
Cortex,Cortex,6000,160,base12-hold,t1+termite,-0.131,0.044,0.009,1/24
Cortex,Cortex,6000,160,base12-hold,can+mort,-0.194,0.008,0.002,0/24
Cortex,Cortex,6000,160,base12-hold,can+hrk,-0.183,0.018,0.004,0/24
Cortex,Cortex,6000,160,base12-hold,termite+mort,-0.275,0.029,0.006,0/24
Cortex,Cortex,6000,160,base12-hold,thud+can,0.202,0.026,0.005,24/24
Cortex,Cortex,6000,160,base12-hold,t1+can+mort,-0.322,0.023,0.005,0/24
Cortex,Cortex,6000,160,base12-hold,t1+can(25),-0.226,0.036,0.007,0/24
Cortex,Cortex,6000,160,base12-hold,t1+can(75),0.315,0.018,0.004,24/24
Cortex,Cortex,6000,56,base12-out,t1-line,-0.309,0.032,0.007,0/24
Cortex,Cortex,6000,56,base12-out,t1-thud,-0.455,0.04,0.008,0/24
Cortex,Cortex,6000,56,base12-out,can,-0.16,0.013,0.003,0/24
Cortex,Cortex,6000,56,base12-out,sumo,0.01,0.0,0.0,24/24
Cortex,Cortex,6000,56,base12-out,pyro,-0.361,0.033,0.007,0/24
Cortex,Cortex,6000,56,base12-out,hrk,-0.94,0.002,0.0,0/24
Cortex,Cortex,6000,56,base12-out,mort,-0.658,0.033,0.007,0/24
Cortex,Cortex,6000,56,base12-out,termite,-0.157,0.012,0.002,0/24
Cortex,Cortex,6000,56,base12-out,amph,-0.577,0.019,0.004,0/24
Cortex,Cortex,6000,56,base12-out,t1+can,-0.194,0.026,0.005,0/24
Cortex,Cortex,6000,56,base12-out,t1+sumo,0.34,0.029,0.006,24/24
Cortex,Cortex,6000,56,base12-out,t1+pyro,-0.289,0.024,0.005,0/24
Cortex,Cortex,6000,56,base12-out,t1+hrk,-0.289,0.057,0.012,0/24
Cortex,Cortex,6000,56,base12-out,t1+mort,-0.312,0.045,0.009,0/24
Cortex,Cortex,6000,56,base12-out,t1+termite,-0.241,0.008,0.002,0/24
Cortex,Cortex,6000,56,base12-out,can+mort,-0.328,0.015,0.003,0/24
Cortex,Cortex,6000,56,base12-out,can+hrk,-0.127,0.043,0.009,0/24
Cortex,Cortex,6000,56,base12-out,termite+mort,-0.293,0.009,0.002,0/24
Cortex,Cortex,6000,56,base12-out,thud+can,-0.204,0.022,0.004,0/24
Cortex,Cortex,6000,56,base12-out,t1+can+mort,-0.258,0.019,0.004,0/24
Cortex,Cortex,6000,56,base12-out,t1+can(25),-0.223,0.014,0.003,0/24
Cortex,Cortex,6000,56,base12-out,t1+can(75),-0.166,0.031,0.006,0/24
Cortex,Cortex,6000,160,base12-out,t1-line,-0.235,0.018,0.004,0/24
Cortex,Cortex,6000,160,base12-out,t1-thud,-0.331,0.043,0.009,0/24
Cortex,Cortex,6000,160,base12-out,can,0.368,0.015,0.003,24/24
Cortex,Cortex,6000,160,base12-out,sumo,0.12,0.0,0.0,24/24
Cortex,Cortex,6000,160,base12-out,pyro,-0.387,0.043,0.009,0/24
Cortex,Cortex,6000,160,base12-out,hrk,-0.9,0.0,0.0,0/24
Cortex,Cortex,6000,160,base12-out,mort,-0.624,0.01,0.002,0/24
Cortex,Cortex,6000,160,base12-out,termite,0.162,0.064,0.013,24/24
Cortex,Cortex,6000,160,base12-out,amph,0.028,0.063,0.013,17/24
Cortex,Cortex,6000,160,base12-out,t1+can,0.149,0.041,0.008,24/24
Cortex,Cortex,6000,160,base12-out,t1+sumo,0.313,0.092,0.019,24/24
Cortex,Cortex,6000,160,base12-out,t1+pyro,-0.255,0.024,0.005,0/24
Cortex,Cortex,6000,160,base12-out,t1+hrk,-0.275,0.015,0.003,0/24
Cortex,Cortex,6000,160,base12-out,t1+mort,-0.268,0.013,0.003,0/24
Cortex,Cortex,6000,160,base12-out,t1+termite,-0.106,0.053,0.011,1/24
Cortex,Cortex,6000,160,base12-out,can+mort,-0.163,0.011,0.002,0/24
Cortex,Cortex,6000,160,base12-out,can+hrk,0.407,0.081,0.017,24/24
Cortex,Cortex,6000,160,base12-out,termite+mort,-0.183,0.017,0.004,0/24
Cortex,Cortex,6000,160,base12-out,thud+can,0.124,0.041,0.008,24/24
Cortex,Cortex,6000,160,base12-out,t1+can+mort,-0.08,0.129,0.026,5/24
Cortex,Cortex,6000,160,base12-out,t1+can(25),-0.075,0.069,0.014,3/24
Cortex,Cortex,6000,160,base12-out,t1+can(75),0.414,0.011,0.002,24/24
Cortex,Cortex,10000,56,field20,t1-line,-0.05,0.07,0.014,5/24
Cortex,Cortex,10000,56,field20,t1-thud,-0.382,0.031,0.006,0/24
Cortex,Cortex,10000,56,field20,can,0.072,0.014,0.003,24/24
Cortex,Cortex,10000,56,field20,sumo,-0.04,0.0,0.0,0/24
Cortex,Cortex,10000,56,field20,pyro,-0.298,0.078,0.016,0/24
Cortex,Cortex,10000,56,field20,hrk,-0.892,0.031,0.006,0/24
Cortex,Cortex,10000,56,field20,mort,-0.48,0.025,0.005,0/24
Cortex,Cortex,10000,56,field20,termite,0.353,0.019,0.004,24/24
Cortex,Cortex,10000,56,field20,amph,-0.591,0.008,0.002,0/24
Cortex,Cortex,10000,56,field20,t1+can,0.157,0.095,0.019,22/24
Cortex,Cortex,10000,56,field20,t1+sumo,0.062,0.072,0.015,19/24
Cortex,Cortex,10000,56,field20,t1+pyro,-0.009,0.063,0.013,9/24
Cortex,Cortex,10000,56,field20,t1+hrk,-0.112,0.167,0.034,5/24
Cortex,Cortex,10000,56,field20,t1+mort,-0.133,0.073,0.015,1/24
Cortex,Cortex,10000,56,field20,t1+termite,0.214,0.02,0.004,24/24
Cortex,Cortex,10000,56,field20,can+mort,-0.105,0.071,0.015,0/24
Cortex,Cortex,10000,56,field20,can+hrk,0.055,0.174,0.036,12/24
Cortex,Cortex,10000,56,field20,termite+mort,0.015,0.069,0.014,9/24
Cortex,Cortex,10000,56,field20,thud+can,0.073,0.077,0.016,20/24
Cortex,Cortex,10000,56,field20,t1+can+mort,0.207,0.095,0.019,23/24
Cortex,Cortex,10000,56,field20,t1+can(25),0.106,0.063,0.013,24/24
Cortex,Cortex,10000,56,field20,t1+can(75),0.137,0.056,0.011,23/24
Cortex,Cortex,10000,160,field20,t1-line,0.13,0.065,0.013,24/24
Cortex,Cortex,10000,160,field20,t1-thud,-0.133,0.047,0.01,0/24
Cortex,Cortex,10000,160,field20,can,0.548,0.016,0.003,24/24
Cortex,Cortex,10000,160,field20,sumo,0.7,0.0,0.0,24/24
Cortex,Cortex,10000,160,field20,pyro,-0.331,0.04,0.008,0/24
Cortex,Cortex,10000,160,field20,hrk,-0.871,0.008,0.002,0/24
Cortex,Cortex,10000,160,field20,mort,-0.361,0.044,0.009,0/24
Cortex,Cortex,10000,160,field20,termite,0.295,0.014,0.003,24/24
Cortex,Cortex,10000,160,field20,amph,0.083,0.012,0.002,24/24
Cortex,Cortex,10000,160,field20,t1+can,0.671,0.01,0.002,24/24
Cortex,Cortex,10000,160,field20,t1+sumo,0.353,0.038,0.008,24/24
Cortex,Cortex,10000,160,field20,t1+pyro,-0.08,0.066,0.014,1/24
Cortex,Cortex,10000,160,field20,t1+hrk,0.276,0.154,0.031,23/24
Cortex,Cortex,10000,160,field20,t1+mort,0.285,0.138,0.028,23/24
Cortex,Cortex,10000,160,field20,t1+termite,0.467,0.009,0.002,24/24
Cortex,Cortex,10000,160,field20,can+mort,0.689,0.02,0.004,24/24
Cortex,Cortex,10000,160,field20,can+hrk,0.716,0.019,0.004,24/24
Cortex,Cortex,10000,160,field20,termite+mort,0.666,0.017,0.003,24/24
Cortex,Cortex,10000,160,field20,thud+can,0.674,0.012,0.002,24/24
Cortex,Cortex,10000,160,field20,t1+can+mort,0.613,0.017,0.004,24/24
Cortex,Cortex,10000,160,field20,t1+can(25),0.385,0.044,0.009,24/24
Cortex,Cortex,10000,160,field20,t1+can(75),0.603,0.015,0.003,24/24
Cortex,Cortex,10000,56,field25,t1-line,0.105,0.072,0.015,21/24
Cortex,Cortex,10000,56,field25,t1-thud,-0.26,0.049,0.01,0/24
Cortex,Cortex,10000,56,field25,can,0.245,0.016,0.003,24/24
Cortex,Cortex,10000,56,field25,sumo,0.24,0.0,0.0,24/24
Cortex,Cortex,10000,56,field25,pyro,-0.366,0.038,0.008,0/24
Cortex,Cortex,10000,56,field25,hrk,-0.792,0.026,0.005,0/24
Cortex,Cortex,10000,56,field25,mort,-0.439,0.019,0.004,0/24
Cortex,Cortex,10000,56,field25,termite,0.484,0.022,0.005,24/24
Cortex,Cortex,10000,56,field25,amph,-0.501,0.007,0.001,0/24
Cortex,Cortex,10000,56,field25,t1+can,0.43,0.036,0.007,24/24
Cortex,Cortex,10000,56,field25,t1+sumo,0.328,0.072,0.015,24/24
Cortex,Cortex,10000,56,field25,t1+pyro,-0.103,0.106,0.022,4/24
Cortex,Cortex,10000,56,field25,t1+hrk,-0.013,0.228,0.047,5/24
Cortex,Cortex,10000,56,field25,t1+mort,-0.038,0.094,0.019,9/24
Cortex,Cortex,10000,56,field25,t1+termite,0.296,0.027,0.005,24/24
Cortex,Cortex,10000,56,field25,can+mort,0.077,0.163,0.033,16/24
Cortex,Cortex,10000,56,field25,can+hrk,0.437,0.032,0.006,24/24
Cortex,Cortex,10000,56,field25,termite+mort,0.242,0.199,0.041,21/24
Cortex,Cortex,10000,56,field25,thud+can,0.406,0.095,0.019,24/24
Cortex,Cortex,10000,56,field25,t1+can+mort,0.355,0.049,0.01,24/24
Cortex,Cortex,10000,56,field25,t1+can(25),0.283,0.045,0.009,24/24
Cortex,Cortex,10000,56,field25,t1+can(75),0.305,0.034,0.007,24/24
Cortex,Cortex,10000,160,field25,t1-line,0.205,0.064,0.013,24/24
Cortex,Cortex,10000,160,field25,t1-thud,-0.067,0.06,0.012,5/24
Cortex,Cortex,10000,160,field25,can,0.605,0.013,0.003,24/24
Cortex,Cortex,10000,160,field25,sumo,0.75,0.0,0.0,24/24
Cortex,Cortex,10000,160,field25,pyro,-0.286,0.031,0.006,0/24
Cortex,Cortex,10000,160,field25,hrk,-0.755,0.018,0.004,0/24
Cortex,Cortex,10000,160,field25,mort,-0.333,0.049,0.01,0/24
Cortex,Cortex,10000,160,field25,termite,0.436,0.02,0.004,24/24
Cortex,Cortex,10000,160,field25,amph,0.193,0.02,0.004,24/24
Cortex,Cortex,10000,160,field25,t1+can,0.659,0.011,0.002,24/24
Cortex,Cortex,10000,160,field25,t1+sumo,0.33,0.05,0.01,24/24
Cortex,Cortex,10000,160,field25,t1+pyro,-0.141,0.064,0.013,0/24
Cortex,Cortex,10000,160,field25,t1+hrk,0.417,0.118,0.024,24/24
Cortex,Cortex,10000,160,field25,t1+mort,0.338,0.11,0.022,23/24
Cortex,Cortex,10000,160,field25,t1+termite,0.497,0.011,0.002,24/24
Cortex,Cortex,10000,160,field25,can+mort,0.652,0.031,0.006,24/24
Cortex,Cortex,10000,160,field25,can+hrk,0.742,0.018,0.004,24/24
Cortex,Cortex,10000,160,field25,termite+mort,0.642,0.018,0.004,24/24
Cortex,Cortex,10000,160,field25,thud+can,0.649,0.013,0.003,24/24
Cortex,Cortex,10000,160,field25,t1+can+mort,0.623,0.043,0.009,24/24
Cortex,Cortex,10000,160,field25,t1+can(25),0.385,0.028,0.006,24/24
Cortex,Cortex,10000,160,field25,t1+can(75),0.671,0.011,0.002,24/24
Cortex,Cortex,10000,56,t1only,t1-line,-0.05,0.07,0.014,5/24
Cortex,Cortex,10000,56,t1only,t1-thud,-0.382,0.031,0.006,0/24
Cortex,Cortex,10000,56,t1only,can,0.072,0.014,0.003,24/24
Cortex,Cortex,10000,56,t1only,sumo,-0.04,0.0,0.0,0/24
Cortex,Cortex,10000,56,t1only,pyro,-0.298,0.078,0.016,0/24
Cortex,Cortex,10000,56,t1only,hrk,-0.892,0.031,0.006,0/24
Cortex,Cortex,10000,56,t1only,mort,-0.48,0.025,0.005,0/24
Cortex,Cortex,10000,56,t1only,termite,0.353,0.019,0.004,24/24
Cortex,Cortex,10000,56,t1only,amph,-0.591,0.008,0.002,0/24
Cortex,Cortex,10000,56,t1only,t1+can,0.157,0.095,0.019,22/24
Cortex,Cortex,10000,56,t1only,t1+sumo,0.062,0.072,0.015,19/24
Cortex,Cortex,10000,56,t1only,t1+pyro,-0.009,0.063,0.013,9/24
Cortex,Cortex,10000,56,t1only,t1+hrk,-0.112,0.167,0.034,5/24
Cortex,Cortex,10000,56,t1only,t1+mort,-0.133,0.073,0.015,1/24
Cortex,Cortex,10000,56,t1only,t1+termite,0.214,0.02,0.004,24/24
Cortex,Cortex,10000,56,t1only,can+mort,-0.105,0.071,0.015,0/24
Cortex,Cortex,10000,56,t1only,can+hrk,0.055,0.174,0.036,12/24
Cortex,Cortex,10000,56,t1only,termite+mort,0.015,0.069,0.014,9/24
Cortex,Cortex,10000,56,t1only,thud+can,0.073,0.077,0.016,20/24
Cortex,Cortex,10000,56,t1only,t1+can+mort,0.207,0.095,0.019,23/24
Cortex,Cortex,10000,56,t1only,t1+can(25),0.106,0.063,0.013,24/24
Cortex,Cortex,10000,56,t1only,t1+can(75),0.137,0.056,0.011,23/24
Cortex,Cortex,10000,160,t1only,t1-line,0.13,0.065,0.013,24/24
Cortex,Cortex,10000,160,t1only,t1-thud,-0.133,0.047,0.01,0/24
Cortex,Cortex,10000,160,t1only,can,0.548,0.016,0.003,24/24
Cortex,Cortex,10000,160,t1only,sumo,0.7,0.0,0.0,24/24
Cortex,Cortex,10000,160,t1only,pyro,-0.331,0.04,0.008,0/24
Cortex,Cortex,10000,160,t1only,hrk,-0.871,0.008,0.002,0/24
Cortex,Cortex,10000,160,t1only,mort,-0.361,0.044,0.009,0/24
Cortex,Cortex,10000,160,t1only,termite,0.295,0.014,0.003,24/24
Cortex,Cortex,10000,160,t1only,amph,0.083,0.012,0.002,24/24
Cortex,Cortex,10000,160,t1only,t1+can,0.671,0.01,0.002,24/24
Cortex,Cortex,10000,160,t1only,t1+sumo,0.353,0.038,0.008,24/24
Cortex,Cortex,10000,160,t1only,t1+pyro,-0.08,0.066,0.014,1/24
Cortex,Cortex,10000,160,t1only,t1+hrk,0.276,0.154,0.031,23/24
Cortex,Cortex,10000,160,t1only,t1+mort,0.285,0.138,0.028,23/24
Cortex,Cortex,10000,160,t1only,t1+termite,0.467,0.009,0.002,24/24
Cortex,Cortex,10000,160,t1only,can+mort,0.689,0.02,0.004,24/24
Cortex,Cortex,10000,160,t1only,can+hrk,0.716,0.019,0.004,24/24
Cortex,Cortex,10000,160,t1only,termite+mort,0.666,0.017,0.003,24/24
Cortex,Cortex,10000,160,t1only,thud+can,0.674,0.012,0.002,24/24
Cortex,Cortex,10000,160,t1only,t1+can+mort,0.613,0.017,0.004,24/24
Cortex,Cortex,10000,160,t1only,t1+can(25),0.385,0.044,0.009,24/24
Cortex,Cortex,10000,160,t1only,t1+can(75),0.603,0.015,0.003,24/24
Cortex,Cortex,10000,56,base6-hold,t1-line,-0.279,0.02,0.004,0/24
Cortex,Cortex,10000,56,base6-hold,t1-thud,-0.339,0.013,0.003,0/24
Cortex,Cortex,10000,56,base6-hold,can,0.281,0.017,0.003,24/24
Cortex,Cortex,10000,56,base6-hold,sumo,1.0,0.0,0.0,24/24
Cortex,Cortex,10000,56,base6-hold,pyro,-0.545,0.013,0.003,0/24
Cortex,Cortex,10000,56,base6-hold,hrk,-0.51,0.0,0.0,0/24
