match,site,sequence,x,y,rep,x_end,x_team,n_x,n_y,metal_x,metal_y,winner,reason,seconds,contact_seconds,survivors_x,survivors_y,value_left_x,value_left_y,damage_taken_x,damage_taken_y
0,0,1,armwar,corlevlr,0,west,0,4,5,1080,1100,y,wiped,18.5,11.0,0,4,0.000,0.562,6793,3196
0,1,1,armham,corlevlr,2,west,1,10,6,1300,1320,y,wiped,22.5,11.5,0,6,0.000,0.549,11384,3954
1,0,1,armjeth,armart,2,west,1,10,9,1250,1215,y,wiped,50.5,18.5,0,6,0.000,0.539,6892,2729
1,1,1,corraid,armllt,2,west,1,4,11,940,935,x,wiped,54.5,11.5,2,0,0.360,0.000,5226,7489
0,1,2,armstump,cormist,1,east,0,5,7,1125,1085,x,wiped,32.0,7.5,5,0,0.671,0.000,3036,6526
1,0,2,corak,corcrash,1,east,0,29,10,1247,1250,x,wiped,18.0,7.5,29,0,0.865,0.000,1152,6483
0,0,2,armrock,corllt,2,west,1,9,12,1080,1080,x,wiped,59.5,15.0,4,0,0.226,0.000,5205,9133
1,1,2,corraid,corlevlr,3,east,1,5,5,1175,1100,y,wiped,18.5,9.5,0,5,0.000,0.570,10766,3168
0,1,3,corstorm,corstorm,0,west,0,11,11,1210,1210,x,wiped,53.0,11.5,3,0,0.169,0.000,7401,8973
0,0,3,armstump,corgator,3,east,1,6,11,1350,1320,y,wiped,32.5,8.0,0,3,0.000,0.120,11191,8683
1,0,3,corcrash,cormist,1,east,0,10,8,1250,1240,y,wiped,41.5,1.0,0,8,0.000,0.968,6851,235
0,1,4,armjeth,corstorm,0,west,0,7,8,875,880,y,wiped,28.0,10.0,0,8,0.000,1.000,4895,0
1,1,3,corthud,corraid,0,west,0,10,6,1400,1410,x,wiped,45.0,9.0,3,0,0.187,0.000,9643,12808
0,0,4,corcrash,armart,3,east,1,10,9,1250,1215,y,wiped,69.5,19.0,0,5,0.000,0.446,7091,3441
1,1,4,armjeth,corak,2,west,1,10,29,1250,1247,y,wiped,16.0,7.5,0,29,0.000,0.960,6403,342
1,0,4,armrock,armstump,0,west,0,11,6,1320,1350,y,wiped,36.0,10.0,0,6,0.000,0.377,8574,6931
0,1,5,armwar,armllt,1,east,0,5,16,1350,1360,x,wiped,50.0,17.0,3,0,0.457,0.000,4407,10343
0,0,5,armpw,armjanus,1,east,0,22,5,1188,1200,x,wiped,18.0,8.5,6,0,0.167,0.000,9305,5336
1,0,5,corstorm,cormist,0,west,0,7,5,770,775,x,wiped,27.5,8.5,7,0,0.586,0.000,2206,4720
1,1,5,armrock,corstorm,1,east,0,10,11,1200,1210,y,wiped,47.0,10.0,0,4,0.000,0.274,7897,6317
0,1,6,corraid,cormist,2,west,1,6,9,1410,1395,x,wiped,35.0,7.0,6,0,0.674,0.000,4003,8282
0,0,6,armham,armstump,3,east,1,7,4,910,900,x,wiped,32.0,9.5,4,0,0.351,0.000,4864,7589
1,1,6,armflash,corwolv,1,east,0,11,7,1210,1190,x,wiped,17.5,9.0,11,0,0.953,0.000,399,5299
1,0,6,armrock,armham,1,east,0,12,11,1440,1430,y,wiped,35.0,10.0,0,7,0.000,0.357,9907,7612
0,1,7,armrock,cormist,1,east,0,9,7,1080,1085,x,wiped,32.0,8.0,7,0,0.532,0.000,3157,6640
0,0,7,corthud,armflash,1,east,0,8,10,1120,1100,x,wiped,35.5,7.0,2,0,0.022,0.000,9048,8249
1,1,7,corstorm,armart,2,west,1,11,9,1210,1215,x,wiped,26.5,10.0,11,0,0.684,0.000,2709,5862
0,1,8,corak,corgator,1,east,0,28,10,1204,1200,y,wiped,30.0,6.5,0,4,0.000,0.111,8457,7622
0,0,8,armflash,corraid,2,west,1,11,5,1210,1175,x,wiped,31.5,7.5,3,0,0.125,0.000,7794,10351
1,0,7,armflash,armllt,0,west,0,10,13,1100,1105,x,wiped,47.5,-1.0,4,0,0.192,0.000,6104,8498
0,1,9,armflash,armstump,0,west,0,10,5,1100,1125,x,wiped,25.0,7.5,3,0,0.142,0.000,6946,9253
1,1,8,corlevlr,corlevlr,2,west,1,5,5,1100,1100,x,wiped,22.0,12.5,1,0,0.005,0.000,7528,7622
0,0,9,armstump,corgator,0,west,0,6,11,1350,1320,y,wiped,35.5,7.0,0,2,0.000,0.025,11180,9594
0,1,10,armwar,corlevlr,1,east,0,4,5,1080,1100,y,wiped,17.5,11.0,0,5,0.000,0.627,6776,2713
1,0,8,armstump,cormist,3,east,1,5,7,1125,1085,x,wiped,30.5,7.0,5,0,0.670,0.000,3040,6431
1,1,9,armrock,armham,3,east,1,12,11,1440,1430,y,wiped,31.5,10.0,0,8,0.000,0.404,9770,7058
0,1,11,corak,corwolv,2,west,1,28,7,1204,1190,x,wiped,18.5,8.0,21,0,0.512,0.000,4746,5359
0,0,10,corlevlr,armllt,0,west,0,5,13,1100,1105,x,wiped,49.5,20.0,4,0,0.360,0.000,4582,9958
1,0,9,armpw,corraid,1,east,0,26,6,1404,1410,y,wiped,26.5,7.5,0,5,0.000,0.249,11417,9283
1,1,10,corak,corak,3,east,1,28,28,1204,1204,x,wiped,25.5,6.0,6,0,0.101,0.000,7481,8278
0,1,12,corthud,armflash,3,east,1,8,10,1120,1100,y,wiped,45.0,8.0,0,2,0.000,0.080,9237,7425
1,0,10,corlevlr,cormist,0,west,0,5,7,1100,1085,x,wiped,20.0,9.0,5,0,0.716,0.000,2023,6540
0,0,11,corstorm,corraid,2,west,1,11,5,1210,1175,y,wiped,37.5,9.5,0,5,0.000,0.236,8956,7884
1,1,11,corcrash,corraid,3,east,1,11,6,1375,1410,y,wiped,28.0,9.0,0,6,0.000,0.945,7607,690
0,1,13,armrock,corthud,0,west,0,7,6,840,840,y,wiped,28.5,9.5,0,6,0.000,0.469,5570,3616
0,0,12,corak,armart,1,east,0,28,9,1204,1215,x,wiped,20.5,7.5,25,0,0.640,0.000,3038,5685
1,0,11,armjeth,armjanus,3,east,1,10,5,1250,1200,y,wiped,25.5,10.5,0,5,0.000,0.977,7289,123
0,1,14,corak,armstump,2,west,1,26,5,1118,1125,y,wiped,24.5,7.5,0,4,0.000,0.251,8324,6978
0,0,13,corgator,corlevlr,0,west,0,11,6,1320,1320,y,wiped,14.0,8.5,0,6,0.000,0.845,9966,1358
1,1,12,armflash,corllt,3,east,1,9,11,990,990,x,wiped,44.0,8.5,3,0,0.135,0.000,5923,7567
1,0,12,armjanus,corraid,3,east,1,5,5,1200,1175,x,wiped,33.0,10.5,2,0,0.075,0.000,5145,11097
0,1,15,corstorm,corlevlr,2,west,1,10,5,1100,1100,y,wiped,22.5,11.0,0,5,0.000,0.526,8661,3467
1,1,13,armwar,corgator,3,east,1,4,9,1080,1080,x,wiped,20.0,7.0,3,0,0.324,0.000,4441,7695
0,0,14,corthud,armflash,0,west,0,8,10,1120,1100,y,wiped,37.5,7.0,0,3,0.000,0.136,9192,6817
1,0,13,armwar,corak,0,west,0,4,25,1080,1075,x,wiped,18.5,6.5,4,0,0.513,0.000,3205,7374
0,0,15,armjeth,corwolv,2,west,1,11,8,1375,1360,y,wiped,44.0,21.0,0,5,0.000,0.562,7785,3437
1,0,14,armrock,armjeth,0,west,0,10,10,1200,1250,x,wiped,27.0,9.0,10,0,0.965,0.000,269,6815
0,1,16,cormist,cormist,3,east,1,8,8,1240,1240,draw,wiped,73.5,8.0,0,0,0.000,0.000,7501,7501
1,1,14,corstorm,corllt,0,west,0,9,11,990,990,x,wiped,57.0,15.5,4,0,0.283,0.000,4937,8292
0,0,16,armpw,armwar,3,east,1,20,4,1080,1080,y,wiped,22.0,6.5,0,3,0.000,0.153,7869,5610
1,1,15,armpw,corraid,3,east,1,26,6,1404,1410,y,wiped,22.5,7.0,0,6,0.000,0.333,11278,8242
1,0,15,corcrash,corllt,2,west,1,10,14,1250,1260,y,wiped,70.0,14.0,0,14,0.000,1.000,6502,1
0,1,17,armjanus,corllt,1,east,0,6,16,1440,1440,y,wiped,79.5,15.5,0,2,0.000,0.105,6359,11644
0,0,17,armrock,corllt,1,east,0,9,12,1080,1080,x,wiped,47.5,18.0,9,0,0.950,0.000,344,8951
1,1,16,corcrash,armart,1,east,0,10,9,1250,1215,y,wiped,48.5,18.5,0,6,0.000,0.424,7331,3408
1,0,16,corlevlr,corwolv,3,east,1,6,8,1320,1360,x,wiped,17.0,11.0,6,0,0.745,0.000,2291,6742
0,1,18,armham,cormist,0,west,0,6,5,780,775,x,wiped,24.5,8.0,6,0,0.650,0.000,2146,4690
1,1,17,armjeth,corstorm,3,east,1,7,8,875,880,y,wiped,25.5,9.5,0,8,0.000,1.000,4915,0
0,0,18,armstump,corllt,2,west,1,6,15,1350,1350,x,wiped,47.5,11.0,4,0,0.534,0.000,5133,10697
0,1,19,corcrash,armart,0,west,0,10,9,1250,1215,y,wiped,52.5,18.5,0,7,0.000,0.491,7147,2995
1,1,18,armwar,armstump,3,east,1,5,6,1350,1350,x,wiped,31.0,8.0,2,0,0.144,0.000,7176,11219
1,0,17,armart,corllt,0,west,0,8,12,1080,1080,y,wiped,78.0,14.5,0,6,0.000,0.428,5078,4975
0,0,19,corthud,armllt,0,west,0,9,15,1260,1275,x,wiped,48.5,16.0,6,0,0.576,0.000,4312,10631
1,1,19,armjanus,corlevlr,2,west,1,5,5,1200,1100,y,wiped,16.0,10.5,0,5,0.000,0.429,5708,4142
1,0,18,armham,corcrash,3,east,1,9,9,1170,1125,x,wiped,21.0,10.0,9,0,0.996,0.000,38,6457
0,1,20,armham,armham,3,east,1,9,9,1170,1170,y,wiped,46.0,10.5,0,2,0.000,0.102,9821,8871
0,0,20,corthud,corgator,2,west,1,6,7,840,840,y,wiped,27.0,8.0,0,4,0.000,0.145,6917,5186
1,1,20,corak,corcrash,3,east,1,29,10,1247,1250,x,wiped,15.5,7.0,29,0,0.942,0.000,501,6474
0,1,21,armart,corlevlr,1,east,0,8,5,1080,1100,y,wiped,16.0,10.5,0,5,0.000,0.886,5603,863
1,0,19,armstump,armart,3,east,1,6,10,1350,1350,x,wiped,29.5,10.0,6,0,0.472,0.000,5925,6828
0,0,21,armjanus,cormist,0,west,0,5,8,1200,1240,x,wiped,42.5,8.0,3,0,0.218,0.000,4173,8263
1,1,21,corcrash,corraid,0,west,0,11,6,1375,1410,y,wiped,29.5,8.5,0,6,0.000,0.877,7659,1574
0,1,22,corcrash,corwolv,0,west,0,11,8,1375,1360,y,wiped,41.5,20.5,0,6,0.000,0.709,8015,2004
0,0,22,armjeth,armflash,2,west,1,7,8,875,880,y,wiped,17.5,7.0,0,8,0.000,0.958,4456,258
0,0,23,armrock,armstump,3,east,1,11,6,1320,1350,y,wiped,33.5,8.5,0,5,0.000,0.353,8593,7213
0,1,23,corthud,armstump,3,east,1,8,5,1120,1125,x,wiped,43.5,8.5,2,0,0.207,0.000,7464,9572
1,0,20,armjeth,corllt,1,east,0,10,14,1250,1260,y,wiped,66.0,13.0,0,14,0.000,0.999,6397,9
1,1,22,corstorm,corstorm,3,east,1,11,11,1210,1210,y,wiped,52.0,10.0,0,3,0.000,0.132,9355,7521
0,0,24,corcrash,corcrash,1,east,0,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
0,1,24,corstorm,corllt,1,east,0,9,11,990,990,x,wiped,57.0,15.0,4,0,0.287,0.000,4917,8148
0,0,25,corcrash,armflash,1,east,0,7,8,875,880,y,wiped,15.0,7.0,0,8,0.000,0.974,4526,157
0,1,25,armrock,corthud,1,east,0,7,6,840,840,y,wiped,30.0,9.5,0,5,0.000,0.464,5640,3663
0,0,26,armwar,armjanus,2,west,1,5,6,1350,1440,x,wiped,20.5,9.0,5,0,0.195,0.000,6595,6432
1,1,23,corcrash,armllt,0,west,0,10,15,1250,1275,draw,stalemate,74.5,13.5,10,15,0.915,1.000,557,0
1,0,21,corwolv,corllt,0,west,0,8,15,1360,1350,y,wiped,83.5,16.5,0,7,0.000,0.385,6185,7742
0,1,26,corraid,cormist,3,east,1,6,9,1410,1395,x,wiped,35.5,7.5,6,0,0.675,0.000,4000,8204
1,1,24,corlevlr,corlevlr,3,east,1,5,5,1100,1100,x,wiped,21.0,12.0,2,0,0.008,0.000,7501,7540
1,0,22,armstump,corlevlr,2,west,1,5,5,1125,1100,y,wiped,16.0,9.0,0,5,0.000,0.644,9557,2624
0,0,27,armpw,armham,2,west,1,24,10,1296,1300,y,wiped,38.0,7.5,0,1,0.000,0.031,10295,10206
0,1,27,armrock,corraid,0,west,0,10,5,1200,1175,y,wiped,37.0,9.0,0,3,0.000,0.320,7788,7200
1,1,25,armham,corstorm,0,west,0,11,13,1430,1430,x,wiped,42.5,10.5,5,0,0.196,0.000,9460,10927
1,0,23,corgator,corllt,3,east,1,9,12,1080,1080,x,wiped,43.5,10.0,4,0,0.271,0.000,5556,8262
0,1,28,corthud,corlevlr,1,east,0,8,5,1120,1100,y,wiped,22.0,11.0,0,5,0.000,0.553,9720,3264
0,0,28,armart,corllt,3,east,1,8,12,1080,1080,y,wiped,60.0,14.5,0,9,0.000,0.624,5072,3399
0,1,29,armjeth,corraid,1,east,0,11,6,1375,1410,y,wiped,26.5,9.0,0,6,0.000,0.947,7771,684
1,1,26,corak,corllt,2,west,1,27,13,1161,1170,y,wiped,37.0,9.5,0,2,0.000,0.142,8738,7447
0,0,29,armham,armjanus,2,west,1,11,6,1430,1440,x,wiped,24.5,10.5,5,0,0.372,0.000,7855,6901
1,0,24,corthud,corllt,2,west,1,9,14,1260,1260,x,wiped,42.5,18.0,9,0,0.940,0.000,635,9876
0,1,30,armjeth,corak,3,east,1,10,29,1250,1247,y,wiped,18.0,7.0,0,29,0.000,0.901,6388,847
0,0,30,armham,armstump,1,east,0,7,4,910,900,x,wiped,34.0,8.5,3,0,0.249,0.000,5643,7599
1,0,25,armwar,cormist,1,east,0,4,7,1080,1085,x,wiped,25.5,8.0,4,0,0.592,0.000,2654,6190
0,1,31,armham,armart,3,east,1,9,9,1170,1215,x,wiped,24.5,10.5,8,0,0.708,0.000,2822,5754
1,1,27,armjeth,armart,0,west,0,10,9,1250,1215,y,wiped,52.5,18.0,0,6,0.000,0.502,6971,2964
0,1,32,armpw,armflash,1,east,0,22,11,1188,1210,y,wiped,27.0,6.0,0,3,0.000,0.063,8629,7862
0,0,31,armjeth,armllt,0,west,0,10,15,1250,1275,y,wiped,63.5,13.5,0,15,0.000,1.000,6404,4
1,1,28,armham,armflash,0,west,0,11,13,1430,1430,x,wiped,28.5,7.5,4,0,0.177,0.000,9454,10428
1,0,26,armham,armllt,0,west,0,9,14,1170,1190,x,wiped,44.0,16.0,6,0,0.554,0.000,4118,9855
0,1,33,armrock,armjeth,1,east,0,10,10,1200,1250,x,wiped,25.5,9.0,10,0,0.951,0.000,381,7248
1,0,27,corcrash,corlevlr,1,east,0,7,4,875,880,y,wiped,15.0,10.0,0,4,0.000,0.951,5185,295
1,1,29,armflash,armflash,0,west,0,11,11,1210,1210,x,wiped,28.0,6.0,2,0,0.031,0.000,8140,8445
0,0,32,armflash,armllt,3,east,1,10,13,1100,1105,x,wiped,36.0,8.5,5,0,0.228,0.000,5804,8443
0,1,34,corak,corthud,0,west,0,26,8,1118,1120,y,wiped,28.5,8.0,0,3,0.000,0.282,8424,6631
1,0,28,corlevlr,cormist,1,east,0,5,7,1100,1085,x,wiped,21.0,9.0,5,0,0.709,0.000,2084,6467
0,0,33,armjeth,corlevlr,1,east,0,7,4,875,880,y,wiped,15.0,9.5,0,4,0.000,0.947,5157,316
1,1,30,armflash,armart,2,west,1,11,9,1210,1215,x,wiped,19.0,7.5,11,0,0.745,0.000,2160,5654
0,1,35,corstorm,corcrash,0,west,0,8,7,880,875,x,wiped,24.0,9.5,8,0,1.000,0.000,0,4984
1,1,31,armpw,armwar,0,west,0,20,4,1080,1080,y,wiped,20.5,6.5,0,4,0.000,0.243,7792,4999
0,0,34,armjeth,cormist,0,west,0,10,8,1250,1240,y,wiped,37.5,7.0,0,8,0.000,0.970,6724,213
0,1,36,armart,corraid,1,east,0,7,4,945,940,y,wiped,27.0,9.5,0,4,0.000,0.682,4716,2658
1,0,29,cormist,corllt,0,west,0,7,12,1085,1080,x,wiped,73.0,13.5,7,0,1.000,0.000,0,8274
1,1,32,armwar,corthud,2,west,1,4,8,1080,1120,y,wiped,32.5,9.0,0,2,0.000,0.201,6774,7381
0,1,37,armjanus,armjanus,2,west,1,5,5,1200,1200,x,wiped,19.0,11.0,2,0,0.207,0.000,4787,5792
0,0,35,armart,corwolv,1,east,0,10,8,1350,1360,y,wiped,50.0,14.0,0,3,0.000,0.235,7552,5130
1,1,33,corstorm,armstump,2,west,1,10,5,1100,1125,y,wiped,39.0,9.0,0,3,0.000,0.186,8165,7711
0,1,38,corak,corcrash,2,west,1,29,10,1247,1250,x,wiped,16.5,7.0,29,0,0.834,0.000,1404,6483
1,0,30,armart,armart,3,east,1,9,9,1215,1215,x,wiped,61.5,14.5,2,0,0.177,0.000,5041,6802
1,1,34,armpw,corthud,0,west,0,26,10,1404,1400,y,wiped,33.5,7.0,0,2,0.000,0.039,11435,11137
1,0,31,armpw,armflash,0,west,0,22,11,1188,1210,x,wiped,18.0,6.0,9,0,0.262,0.000,6254,8360
0,0,36,armrock,corthud,2,west,1,7,6,840,840,y,wiped,25.5,10.0,0,6,0.000,0.517,5639,3303
0,1,39,armwar,armstump,2,west,1,5,6,1350,1350,x,wiped,27.5,7.5,4,0,0.200,0.000,6603,11204
0,0,37,corgator,corwolv,3,east,1,10,7,1200,1190,x,wiped,17.5,8.0,10,0,0.769,0.000,1996,5354
1,0,32,armstump,armart,1,east,0,6,10,1350,1350,x,wiped,28.5,9.0,6,0,0.597,0.000,4528,6820
1,1,35,corthud,corthud,2,west,1,9,9,1260,1260,y,wiped,47.0,10.0,0,2,0.000,0.030,10655,10271
0,1,40,armjeth,corgator,2,west,1,10,10,1250,1200,y,wiped,19.0,7.0,0,10,0.000,0.968,6492,273
1,0,33,corak,corwolv,3,east,1,28,7,1204,1190,x,wiped,19.0,8.0,18,0,0.332,0.000,6702,5391
1,1,36,corthud,armjanus,3,east,1,10,6,1400,1440,x,wiped,27.0,10.0,4,0,0.326,0.000,8061,6830
1,0,34,armwar,corwolv,1,east,0,5,8,1350,1360,x,wiped,23.0,9.5,5,0,0.640,0.000,2987,6090
0,1,41,corthud,corraid,3,east,1,10,6,1400,1410,x,wiped,44.5,8.5,2,0,0.151,0.000,10115,12576
0,0,38,armart,armart,0,west,0,9,9,1215,1215,y,wiped,83.0,15.5,0,1,0.000,0.024,6583,6318
0,1,42,corcrash,armflash,0,west,0,7,8,875,880,y,wiped,14.5,7.0,0,8,0.000,0.983,4531,105
1,0,35,armham,armwar,3,east,1,10,5,1300,1350,y,wiped,35.0,9.0,0,3,0.000,0.159,10516,7040
1,1,37,armart,corllt,2,west,1,8,12,1080,1080,y,wiped,67.5,14.5,0,7,0.000,0.455,5104,4817
0,0,39,armrock,corcrash,2,west,1,10,10,1200,1250,x,wiped,30.0,9.0,10,0,0.911,0.000,686,7036
1,0,36,corthud,corcrash,0,west,0,9,10,1260,1250,x,wiped,21.5,9.5,9,0,0.962,0.000,399,7088
0,1,43,armrock,armham,2,west,1,12,11,1440,1430,y,wiped,34.5,10.0,0,6,0.000,0.448,9747,6618
0,0,40,corcrash,armstump,2,west,1,9,5,1125,1125,y,wiped,28.0,8.5,0,5,0.000,0.772,6310,2146
1,1,38,armjeth,armjeth,1,east,0,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
1,0,37,corthud,armllt,3,east,1,9,15,1260,1275,x,wiped,49.5,16.5,6,0,0.546,0.000,4613,10701
0,0,41,corcrash,corgator,3,east,1,10,10,1250,1200,y,wiped,19.0,7.5,0,10,0.000,0.953,6565,402
0,1,44,armpw,corgator,2,west,1,20,9,1080,1080,x,wiped,48.5,6.5,3,0,0.083,0.000,7261,7725
1,1,39,armham,corgator,3,east,1,11,12,1430,1440,x,wiped,30.5,8.0,5,0,0.199,0.000,9167,10950
1,0,38,armjanus,corraid,1,east,0,5,5,1200,1175,y,wiped,28.5,9.5,0,2,0.000,0.113,5756,9480
0,1,45,armjanus,corgator,2,west,1,5,10,1200,1200,y,wiped,23.0,8.0,0,4,0.000,0.085,5438,8910
0,0,42,armstump,armstump,0,west,0,5,5,1125,1125,y,wiped,42.5,8.0,0,1,0.000,0.009,9604,9522
1,0,39,armrock,armwar,0,west,0,9,4,1080,1080,y,wiped,26.0,9.0,0,4,0.000,0.372,6730,4111
0,1,46,armstump,corraid,3,east,1,5,5,1125,1175,y,wiped,35.0,8.5,0,4,0.000,0.118,9667,9138
1,1,40,armwar,corllt,2,west,1,4,12,1080,1080,x,wiped,55.0,16.0,2,0,0.238,0.000,4992,8236
1,0,40,corcrash,corlevlr,0,west,0,7,4,875,880,y,wiped,15.5,10.0,0,4,0.000,0.905,5329,569
0,1,47,corraid,corlevlr,0,west,0,5,5,1175,1100,y,wiped,17.5,8.5,0,5,0.000,0.617,10362,2822
0,0,43,armjeth,armllt,1,east,0,10,15,1250,1275,y,wiped,61.5,13.0,0,15,0.000,1.000,6394,0
1,1,41,armrock,corwolv,3,east,1,10,7,1200,1190,x,wiped,25.5,10.5,8,0,0.507,0.000,3819,5572
0,1,48,armart,corlevlr,2,west,1,8,5,1080,1100,y,wiped,18.5,11.0,0,5,0.000,0.829,5678,1294
1,0,41,corak,corgator,3,east,1,28,10,1204,1200,y,wiped,30.5,6.0,0,3,0.000,0.149,8437,7311
0,0,44,armham,corlevlr,1,east,0,10,6,1300,1320,y,wiped,21.0,11.0,0,6,0.000,0.597,10649,3540
0,1,49,armpw,armflash,3,east,1,22,11,1188,1210,y,wiped,22.5,6.0,0,5,0.000,0.148,8582,7054
0,0,45,armrock,armflash,1,east,0,10,11,1200,1210,y,wiped,23.0,8.0,0,10,0.000,0.453,7412,4641
1,0,42,armstump,corgator,2,west,1,6,11,1350,1320,y,wiped,29.5,7.0,0,4,0.000,0.105,11223,8587
1,1,42,armstump,corllt,1,east,0,6,15,1350,1350,x,wiped,49.5,11.0,5,0,0.522,0.000,5257,10705
0,1,50,corstorm,corwolv,1,east,0,11,7,1210,1190,x,wiped,25.5,10.5,10,0,0.566,0.000,3802,5579
0,0,46,armwar,cormist,2,west,1,4,7,1080,1085,x,wiped,26.0,8.0,4,0,0.591,0.000,2657,6189
1,1,43,corthud,armjanus,0,west,0,10,6,1400,1440,x,wiped,25.5,10.0,5,0,0.397,0.000,7893,6883
1,0,43,armflash,armllt,1,east,0,10,13,1100,1105,x,wiped,34.0,8.5,6,0,0.381,0.000,4670,8354
0,1,51,armrock,corgator,3,east,1,10,10,1200,1200,y,wiped,24.0,8.0,0,10,0.000,0.499,7449,4252
0,0,47,corthud,armart,2,west,1,9,9,1260,1215,x,wiped,25.5,9.5,9,0,0.715,0.000,2953,5771
0,1,52,armpw,armart,0,west,0,20,8,1080,1080,x,wiped,17.5,8.0,20,0,0.758,0.000,1888,4995
0,0,48,armrock,armstump,2,west,1,11,6,1320,1350,y,wiped,33.5,9.0,0,5,0.000,0.360,8564,7141
1,1,44,corstorm,armllt,3,east,1,10,13,1100,1105,x,wiped,63.5,15.5,5,0,0.302,0.000,5348,9301
1,0,44,armjanus,armllt,1,east,0,5,14,1200,1190,y,wiped,59.5,15.0,0,4,0.000,0.219,5279,9284
0,1,53,corwolv,cormist,0,west,0,8,9,1360,1395,y,wiped,41.0,8.0,0,6,0.000,0.316,6357,6046
0,0,49,armpw,corlevlr,3,east,1,21,5,1134,1100,y,wiped,13.0,7.5,0,5,0.000,0.794,9917,1522
0,1,54,armham,armart,1,east,0,9,9,1170,1215,x,wiped,24.0,10.5,9,0,0.693,0.000,2912,5764
1,0,45,armjanus,corraid,2,west,1,5,5,1200,1175,y,wiped,26.0,9.0,0,2,0.000,0.038,5644,10131
0,1,55,corak,corlevlr,0,west,0,31,6,1333,1320,y,wiped,14.0,8.0,0,6,0.000,0.875,11778,1095
1,0,46,armjanus,corlevlr,3,east,1,5,5,1200,1100,y,wiped,16.5,11.0,0,5,0.000,0.441,5778,4054
1,1,45,armjeth,corcrash,3,east,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
0,0,50,corcrash,armllt,2,west,1,10,15,1250,1275,y,wiped,73.0,14.0,0,15,0.000,1.000,6526,1
0,1,56,corthud,corcrash,1,east,0,9,10,1260,1250,x,wiped,22.0,9.0,9,0,0.989,0.000,118,6869
1,0,47,armpw,armjanus,3,east,1,22,5,1188,1200,x,wiped,15.5,8.0,15,0,0.563,0.000,4731,5329
1,1,46,armham,corwolv,3,east,1,9,7,1170,1190,x,wiped,21.5,11.0,9,0,0.536,0.000,4403,5839
1,0,48,armpw,armrock,3,east,1,20,9,1080,1080,x,wiped,20.0,7.5,14,0,0.421,0.000,5098,6694
0,0,51,armham,corllt,0,west,0,9,13,1170,1170,x,wiped,48.0,15.5,5,0,0.513,0.000,4501,9372
1,1,47,cormist,cormist,0,west,0,8,8,1240,1240,y,wiped,49.0,8.5,0,4,0.000,0.092,7510,6680
1,0,49,armham,armjeth,1,east,0,9,9,1170,1125,x,wiped,23.0,9.5,9,0,0.994,0.000,60,6530
0,1,57,armpw,armllt,0,west,0,22,14,1188,1190,y,wiped,44.0,11.0,0,2,0.000,0.118,9081,7715
1,0,50,armstump,corraid,1,east,0,5,5,1125,1175,y,wiped,35.5,8.5,0,4,0.000,0.138,9646,8933
1,1,48,corthud,armstump,1,east,0,8,5,1120,1125,x,wiped,38.5,8.5,3,0,0.250,0.000,7137,9525
0,1,58,armham,armwar,0,west,0,10,5,1300,1350,y,wiped,34.5,9.0,0,1,0.000,0.124,10521,7365
0,0,52,cormist,cormist,1,east,0,8,8,1240,1240,x,wiped,48.5,8.0,4,0,0.136,0.000,6303,7387
1,0,51,corak,corstorm,3,east,1,28,11,1204,1210,y,wiped,30.0,7.5,0,5,0.000,0.220,10099,6690
1,1,49,corgator,armllt,1,east,0,10,14,1200,1190,x,wiped,40.0,10.0,7,0,0.443,0.000,4667,9146
0,1,59,armham,armjeth,0,west,0,9,9,1170,1125,x,wiped,20.5,9.5,9,0,0.985,0.000,140,6431
1,1,50,armpw,armstump,1,east,0,21,5,1134,1125,x,wiped,22.0,7.0,5,0,0.188,0.000,7262,9310
0,0,53,armham,corgator,2,west,1,11,12,1430,1440,x,wiped,40.0,8.0,1,0,0.000,0.000,11598,10878
1,0,52,armham,corgator,0,west,0,11,12,1430,1440,y,wiped,35.5,8.0,0,3,0.000,0.059,11567,10098
0,0,54,armjeth,corgator,0,west,0,10,10,1250,1200,y,wiped,19.0,7.5,0,10,0.000,0.918,6434,705
0,1,60,armham,armflash,1,east,0,11,13,1430,1430,y,wiped,42.5,7.5,0,4,0.000,0.099,11539,9501
1,1,51,corgator,corgator,3,east,1,10,10,1200,1200,x,wiped,47.0,6.5,1,0,0.020,0.000,8471,8666
1,0,53,armstump,corraid,0,west,0,5,5,1125,1175,y,wiped,45.5,8.5,0,1,0.000,0.092,9674,9654
0,1,61,armstump,corlevlr,0,west,0,5,5,1125,1100,y,wiped,16.0,9.0,0,5,0.000,0.644,9601,2632
1,0,54,armrock,corlevlr,0,west,0,11,6,1320,1320,y,wiped,20.0,10.5,0,6,0.000,0.666,9101,2918
0,0,55,armart,corwolv,0,west,0,10,8,1350,1360,y,wiped,43.5,14.5,0,4,0.000,0.262,7114,4847
1,1,52,corak,corthud,3,east,1,26,8,1118,1120,y,wiped,25.0,7.5,0,4,0.000,0.382,8839,5694
0,1,62,corcrash,armflash,3,east,1,7,8,875,880,y,wiped,14.5,7.5,0,8,0.000,0.987,4537,83
0,0,56,corcrash,corlevlr,2,west,1,7,4,875,880,y,wiped,15.5,10.0,0,4,0.000,0.954,5056,275
