match,site,sequence,x,y,rep,x_end,x_team,n_x,n_y,metal_x,metal_y,winner,reason,seconds,contact_seconds,survivors_x,survivors_y,value_left_x,value_left_y,damage_taken_x,damage_taken_y
0,1,52,armflea,corak,4,west,0,57,28,1197,1204,y,wiped,14.5,4.5,0,18,0.000,0.434,3950,4678
1,1,59,armjeth,armjanus,7,east,1,10,5,1250,1200,y,wiped,18.5,10.0,0,4,0.000,0.726,7289,1871
1,0,59,cormist,cormist,5,east,0,8,8,1240,1240,y,wiped,58.5,8.5,0,2,0.000,0.091,7329,6599
0,0,58,armjeth,corfav,6,west,1,10,48,1250,1248,y,wiped,29.5,5.5,0,45,0.000,0.765,6351,1084
1,0,60,armham,armart,2,west,1,9,9,1170,1215,x,wiped,23.0,10.5,9,0,0.562,0.000,4152,6065
1,1,60,armart,corwolv,6,west,1,10,8,1350,1360,y,wiped,28.5,14.0,0,5,0.000,0.234,6961,5032
0,0,59,armham,cormist,4,west,0,6,5,780,775,x,wiped,25.0,8.0,6,0,0.671,0.000,2023,4687
0,1,53,corcrash,corcrash,7,east,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
1,1,61,armpw,corllt,6,west,1,20,12,1080,1080,y,wiped,25.5,8.5,0,8,0.000,0.341,7912,5313
1,0,61,armham,armllt,5,east,0,9,14,1170,1190,x,wiped,34.5,15.5,6,0,0.573,0.000,3904,9750
0,0,60,armjanus,armllt,5,east,0,5,14,1200,1190,x,wiped,35.0,15.0,2,0,0.315,0.000,3583,9910
1,1,62,armwar,corlevlr,5,east,0,4,5,1080,1100,y,wiped,18.5,10.5,0,4,0.000,0.600,7009,2920
0,1,54,armjanus,corraid,3,east,1,5,5,1200,1175,y,wiped,31.5,9.5,0,1,0.000,0.043,5768,10875
1,0,62,corwolv,corllt,2,west,1,8,15,1360,1350,x,wiped,47.5,16.0,3,0,0.326,0.000,4120,10994
1,0,63,armwar,armflea,0,west,0,4,51,1080,1071,x,wiped,12.0,5.0,4,0,0.754,0.000,1637,3508
0,1,55,armjeth,armflash,1,east,0,7,8,875,880,y,wiped,34.0,7.0,0,8,0.000,0.984,4430,100
1,0,64,armflea,armstump,3,east,1,54,5,1134,1125,y,wiped,13.5,5.5,0,5,0.000,0.487,5669,4781
1,1,63,corcrash,armllt,6,west,1,10,15,1250,1275,y,wiped,80.0,21.0,0,15,0.000,0.920,6542,747
0,0,61,corcrash,corllt,6,west,1,10,14,1250,1260,y,wiped,64.5,13.5,0,14,0.000,0.999,6513,7
1,1,64,armpw,armwar,5,east,0,20,4,1080,1080,y,wiped,19.0,6.5,0,4,0.000,0.436,7782,3714
1,0,65,armflash,armjanus,7,east,1,11,5,1210,1200,y,wiped,23.0,8.0,0,4,0.000,0.540,10109,2513
0,0,62,armflea,armstump,2,west,1,54,5,1134,1125,y,wiped,13.5,5.5,0,5,0.000,0.578,6047,3950
0,1,56,corraid,corraid,1,east,0,5,5,1175,1175,y,wiped,59.0,8.5,0,1,0.000,0.003,10777,10588
1,1,65,armham,armham,3,east,1,9,9,1170,1170,y,wiped,44.0,10.5,0,2,0.000,0.128,9820,8335
0,0,63,armpw,armjeth,5,east,0,23,10,1242,1250,x,wiped,17.0,7.0,23,0,0.808,0.000,1690,6395
1,0,66,corcrash,corllt,2,west,1,10,14,1250,1260,y,wiped,52.5,13.5,0,14,0.000,0.999,6480,8
0,0,64,armham,corlevlr,3,east,1,10,6,1300,1320,y,wiped,20.0,11.0,0,6,0.000,0.631,10706,3264
1,1,66,corgator,corraid,0,west,0,10,5,1200,1175,y,wiped,32.0,7.5,0,3,0.000,0.194,8861,8351
1,0,67,armrock,corcrash,0,west,0,10,10,1200,1250,x,wiped,23.5,9.0,10,0,0.597,0.000,3106,7196
0,1,57,armflash,corgator,7,east,1,11,10,1210,1200,y,wiped,33.5,6.0,0,4,0.000,0.281,8428,6158
1,1,67,corthud,corlevlr,3,east,1,8,5,1120,1100,y,wiped,18.0,11.0,0,5,0.000,0.628,9607,2712
1,0,68,armart,armfav,1,east,0,9,39,1215,1209,y,wiped,17.5,5.5,0,29,0.000,0.562,5670,2458
1,0,69,corraid,corlevlr,1,east,0,5,5,1175,1100,y,wiped,17.0,9.5,0,5,0.000,0.695,10416,2247
0,1,58,corthud,armstump,4,west,0,8,5,1120,1125,x,wiped,39.0,8.5,2,0,0.190,0.000,7782,9546
1,1,68,armrock,corcrash,6,west,1,10,10,1200,1250,x,wiped,27.5,9.5,10,0,0.781,0.000,1648,7281
0,0,65,cormist,corllt,0,west,0,7,12,1085,1080,x,wiped,48.5,13.5,7,0,1.000,0.000,0,8276
1,0,70,armham,corak,0,west,0,9,27,1170,1161,x,wiped,25.0,7.5,5,0,0.416,0.000,5462,9196
1,1,69,armwar,corraid,3,east,1,5,6,1350,1410,x,wiped,46.5,8.0,1,0,0.105,0.000,7691,12524
0,0,66,corcrash,corfav,4,west,0,10,48,1250,1248,y,wiped,33.0,5.5,0,45,0.000,0.762,6435,1090
0,1,59,armrock,armrock,6,west,1,10,10,1200,1200,x,wiped,48.0,9.5,2,0,0.141,0.000,6817,8107
1,0,71,corstorm,armllt,7,east,1,10,13,1100,1105,x,wiped,42.5,15.0,5,0,0.487,0.000,3880,9449
1,1,70,corcrash,corlevlr,4,west,0,7,4,875,880,y,wiped,16.0,10.5,0,4,0.000,0.993,5134,41
1,0,72,armflea,armart,1,east,0,58,9,1218,1215,x,wiped,18.0,6.5,16,0,0.142,0.000,6271,5774
0,0,67,corthud,armflash,6,west,1,8,10,1120,1100,x,wiped,32.0,7.5,2,0,0.048,0.000,8749,8198
0,1,60,armpw,corraid,5,east,0,26,6,1404,1410,y,wiped,23.0,7.0,0,6,0.000,0.504,11276,6164
1,1,71,armrock,armrock,0,west,0,10,10,1200,1200,x,wiped,48.0,9.5,2,0,0.141,0.000,6782,8111
0,0,68,corak,armfav,5,east,0,28,39,1204,1209,x,wiped,11.0,4.5,23,0,0.432,0.000,4660,4487
1,0,73,armham,corstorm,3,east,1,11,13,1430,1430,x,wiped,36.0,10.5,5,0,0.324,0.000,8167,10846
1,1,72,corgator,corfav,7,east,1,10,46,1200,1196,x,wiped,11.5,5.0,10,0,0.668,0.000,2826,4674
0,0,69,armwar,corgator,4,west,0,4,9,1080,1080,x,wiped,19.0,7.0,3,0,0.371,0.000,4123,7719
0,1,61,corraid,corraid,4,west,0,5,5,1175,1175,x,wiped,47.0,8.5,1,0,0.129,0.000,9166,10644
1,0,74,armpw,armrock,0,west,0,20,9,1080,1080,x,wiped,21.0,7.0,9,0,0.198,0.000,6624,6746
0,1,62,armfav,corgator,7,east,1,39,10,1209,1200,y,wiped,13.0,4.5,0,10,0.000,0.661,4674,2872
0,0,70,armpw,armjanus,0,west,0,22,5,1188,1200,y,wiped,17.5,8.0,0,5,0.000,0.407,10838,3277
1,1,73,corwolv,cormist,5,east,0,8,9,1360,1395,x,wiped,53.0,9.0,3,0,0.127,0.000,5529,9173
0,1,63,corlevlr,cormist,1,east,0,5,7,1100,1085,x,wiped,19.0,9.0,5,0,0.733,0.000,1909,6600
1,0,75,armjeth,armllt,6,west,1,10,15,1250,1275,y,wiped,54.5,12.5,0,15,0.000,0.956,6409,418
1,1,74,corgator,corlevlr,3,east,1,11,6,1320,1320,y,wiped,14.0,8.5,0,6,0.000,0.942,10072,513
0,0,71,armrock,corwolv,3,east,1,10,7,1200,1190,x,wiped,29.5,10.5,4,0,0.163,0.000,6906,5847
0,0,72,armwar,corgator,1,east,0,4,9,1080,1080,x,wiped,21.0,7.0,3,0,0.352,0.000,4255,7733
1,0,76,armflash,corraid,6,west,1,11,5,1210,1175,y,wiped,29.0,7.0,0,3,0.000,0.193,8915,8357
1,1,75,corstorm,corgator,0,west,0,11,10,1210,1200,y,wiped,28.0,7.5,0,7,0.000,0.423,8524,5195
0,1,64,corstorm,corllt,5,east,0,9,11,990,990,x,wiped,56.5,15.0,2,0,0.124,0.000,6041,8367
0,0,73,armjanus,corgator,1,east,0,5,10,1200,1200,x,wiped,24.0,8.5,3,0,0.290,0.000,3870,9394
0,1,65,corstorm,armart,4,west,0,11,9,1210,1215,x,wiped,25.5,10.0,8,0,0.480,0.000,4623,6006
1,1,76,corak,cormist,4,west,0,29,8,1247,1240,x,wiped,27.5,6.5,15,0,0.279,0.000,6411,7168
1,0,77,corcrash,corfav,7,east,1,10,48,1250,1248,y,wiped,31.0,5.5,0,43,0.000,0.727,6449,1243
0,0,74,armstump,corwolv,4,west,0,6,8,1350,1360,x,wiped,25.0,9.5,6,0,0.467,0.000,5991,6438
0,0,75,armwar,armjeth,5,east,0,5,11,1350,1375,x,wiped,21.0,8.0,5,0,0.984,0.000,137,7007
1,0,78,corstorm,cormist,3,east,1,7,5,770,775,x,wiped,31.5,8.0,4,0,0.535,0.000,2532,4721
1,1,77,cormist,armllt,0,west,0,6,11,930,935,x,wiped,51.0,13.5,6,0,0.930,0.000,374,7166
0,1,66,corak,cormist,6,west,1,29,8,1247,1240,x,wiped,88.0,6.5,1,0,0.000,0.000,9259,7280
0,0,76,corthud,corthud,6,west,1,9,9,1260,1260,x,wiped,50.0,10.0,2,0,0.095,0.000,9576,10518
1,0,79,corak,corstorm,7,east,1,28,11,1204,1210,y,wiped,31.5,7.5,0,4,0.000,0.240,9747,6503
1,1,78,corstorm,corlevlr,6,west,1,10,5,1100,1100,y,wiped,16.0,11.5,0,5,0.000,0.686,8635,2317
0,1,67,corlevlr,corlevlr,6,west,1,5,5,1100,1100,y,wiped,20.5,12.0,0,1,0.000,0.016,7675,7500
0,0,77,corwolv,corfav,7,east,1,7,46,1190,1196,y,wiped,16.5,6.5,0,34,0.000,0.601,5303,1858
1,0,80,armpw,corstorm,0,west,0,22,11,1188,1210,y,wiped,29.5,7.5,0,4,0.000,0.227,10029,6582
0,0,78,armpw,corthud,5,east,0,26,10,1404,1400,y,wiped,21.5,7.0,0,8,0.000,0.424,11174,6590
1,1,79,corstorm,armstump,2,west,1,10,5,1100,1125,y,wiped,38.0,9.0,0,3,0.000,0.304,8103,6668
0,1,68,armham,corstorm,2,west,1,11,13,1430,1430,x,wiped,35.5,9.0,7,0,0.357,0.000,7900,10918
0,0,79,armwar,armjanus,5,east,0,5,6,1350,1440,y,wiped,19.0,9.0,0,4,0.000,0.494,8547,3244
1,1,80,armwar,armart,3,east,1,4,8,1080,1080,x,wiped,20.0,9.0,4,0,0.790,0.000,1411,5025
0,1,69,armwar,armwar,3,east,1,4,4,1080,1080,x,wiped,27.0,9.0,2,0,0.022,0.000,6468,6657
1,0,81,corstorm,corgator,7,east,1,11,10,1210,1200,y,wiped,38.0,8.0,0,2,0.000,0.072,8607,8465
0,1,70,armwar,corcrash,4,west,0,5,11,1350,1375,x,wiped,20.0,8.5,5,0,0.992,0.000,71,7138
1,0,82,armjanus,corwolv,1,east,0,5,7,1200,1190,x,wiped,19.5,12.0,5,0,0.509,0.000,2688,6272
0,0,80,corraid,corraid,6,west,1,5,5,1175,1175,x,wiped,50.5,8.5,1,0,0.010,0.000,10406,10729
1,1,81,armjeth,corllt,4,west,0,10,14,1250,1260,y,wiped,45.0,13.0,0,14,0.000,1.000,6415,4
0,1,71,corcrash,corgator,2,west,1,10,10,1250,1200,y,wiped,27.5,7.5,0,10,0.000,0.868,6581,1146
0,0,81,armpw,armart,2,west,1,20,8,1080,1080,x,wiped,19.0,8.5,20,0,0.617,0.000,2980,5016
1,0,83,armstump,cormist,0,west,0,5,7,1125,1085,x,wiped,31.0,7.0,5,0,0.613,0.000,3569,6617
1,1,82,corthud,armstump,5,east,0,8,5,1120,1125,x,wiped,37.5,9.0,3,0,0.284,0.000,6807,9486
0,1,72,armjeth,corthud,3,east,1,10,9,1250,1260,y,wiped,23.0,9.5,0,9,0.000,0.833,6742,1737
1,0,84,corraid,corfav,7,east,1,5,45,1175,1170,x,wiped,16.5,5.5,4,0,0.453,0.000,5657,5732
0,0,82,armpw,armwar,6,west,1,20,4,1080,1080,x,wiped,29.5,7.0,2,0,0.011,0.000,7764,6691
0,1,73,armflash,corfav,6,west,1,11,47,1210,1222,x,wiped,12.0,5.0,11,0,0.477,0.000,4342,4574
1,0,85,armwar,corgator,0,west,0,4,9,1080,1080,x,wiped,20.5,7.0,4,0,0.420,0.000,3800,7705
1,1,83,armham,armllt,0,west,0,9,14,1170,1190,x,wiped,38.0,15.0,6,0,0.573,0.000,3912,9917
0,0,83,armjeth,corstorm,7,east,1,7,8,875,880,y,wiped,21.5,9.5,0,8,0.000,0.802,4927,1255
0,1,74,armwar,corthud,1,east,0,4,8,1080,1120,y,wiped,28.5,9.0,0,4,0.000,0.321,6745,6215
1,1,84,armpw,corfav,7,east,1,22,46,1188,1196,x,wiped,11.5,5.0,19,0,0.475,0.000,4438,4501
0,0,84,armflea,corwolv,4,west,0,57,7,1197,1190,x,wiped,15.5,6.5,30,0,0.282,0.000,3183,5330
1,0,86,armrock,armrock,2,west,1,10,10,1200,1200,y,wiped,46.5,10.0,0,2,0.000,0.160,7930,6692
0,1,75,armwar,armllt,7,east,1,5,16,1350,1360,x,wiped,44.5,17.0,3,0,0.434,0.000,4586,10491
1,1,85,corcrash,cormist,4,west,0,10,8,1250,1240,y,wiped,36.5,7.5,0,8,0.000,0.785,6792,1554
0,0,85,corak,corstorm,4,west,0,28,11,1204,1210,y,wiped,26.5,7.5,0,7,0.000,0.476,10082,4546
1,0,87,armham,corwolv,6,west,1,9,7,1170,1190,x,wiped,24.0,12.0,8,0,0.384,0.000,5930,5845
0,1,76,corcrash,armstump,4,west,0,9,5,1125,1125,y,wiped,25.5,8.5,0,5,0.000,0.851,6361,1371
1,0,88,armflea,corak,0,west,0,57,28,1197,1204,y,wiped,13.0,4.5,0,16,0.000,0.402,3892,4912
0,0,86,armflash,armstump,5,east,0,10,5,1100,1125,x,wiped,29.0,7.0,4,0,0.196,0.000,6277,9326
1,1,86,armjeth,corwolv,6,west,1,11,8,1375,1360,y,wiped,44.0,21.5,0,4,0.000,0.414,8637,4153
0,0,87,armfav,corlevlr,2,west,1,43,6,1333,1320,y,wiped,8.0,5.5,0,6,0.000,0.743,8372,2286
1,1,87,armart,corlevlr,1,east,0,8,5,1080,1100,y,wiped,15.0,11.0,0,5,0.000,1.000,5817,0
1,0,89,armham,corllt,1,east,0,9,13,1170,1170,x,wiped,34.0,15.5,6,0,0.618,0.000,3468,9483
0,1,77,corthud,armflash,1,east,0,8,10,1120,1100,y,wiped,44.5,7.0,0,1,0.000,0.030,9249,8063
0,0,88,corlevlr,armllt,3,east,1,5,13,1100,1105,x,wiped,29.0,19.0,3,0,0.566,0.000,3081,9277
0,0,89,armart,corfav,1,east,0,9,47,1215,1222,y,wiped,16.5,6.0,0,33,0.000,0.524,5648,2672
1,0,90,corak,armart,7,east,1,28,9,1204,1215,x,wiped,25.0,8.0,15,0,0.293,0.000,6579,5805
1,1,88,armjeth,armflea,5,east,0,10,60,1250,1260,y,wiped,27.0,6.0,0,38,0.000,0.503,6349,1937
0,1,78,corgator,corgator,5,east,0,10,10,1200,1200,x,wiped,43.5,6.5,1,0,0.037,0.000,8313,8685
0,0,90,armrock,corwolv,5,east,0,10,7,1200,1190,x,wiped,27.0,10.5,5,0,0.219,0.000,6160,5584
1,1,89,armfav,corraid,1,east,0,38,5,1178,1175,y,wiped,22.5,5.5,0,4,0.000,0.314,6433,7166
1,0,91,armstump,cormist,6,west,1,5,7,1125,1085,x,wiped,32.5,7.5,5,0,0.633,0.000,3380,6546
0,1,79,armrock,armham,1,east,0,12,11,1440,1430,y,wiped,31.0,9.5,0,8,0.000,0.416,9910,6825
1,1,90,armflash,corwolv,7,east,1,11,7,1210,1190,x,wiped,19.5,8.5,11,0,0.735,0.000,2267,5279
0,0,91,corak,corraid,7,east,1,33,6,1419,1410,y,wiped,24.5,6.5,0,5,0.000,0.454,10695,6819
0,1,80,armfav,corlevlr,7,east,1,43,6,1333,1320,y,wiped,7.5,5.5,0,6,0.000,0.986,7914,123
1,0,92,armart,armart,2,west,1,9,9,1215,1215,y,wiped,48.5,14.5,0,1,0.000,0.111,6225,5652
0,0,92,corlevlr,corllt,0,west,0,5,12,1100,1080,x,wiped,35.0,19.5,3,0,0.490,0.000,3658,8739
0,1,81,corthud,corraid,3,east,1,10,6,1400,1410,x,wiped,47.5,8.5,2,0,0.143,0.000,10144,12741
1,0,93,armjanus,corlevlr,6,west,1,5,5,1200,1100,y,wiped,16.5,11.5,0,2,0.000,0.347,5866,5034
1,1,91,armart,corllt,0,west,0,8,12,1080,1080,y,wiped,70.0,14.5,0,9,0.000,0.434,5062,4694
0,0,93,armpw,corthud,0,west,0,26,10,1404,1400,y,wiped,20.0,7.5,0,7,0.000,0.442,11544,6378
1,0,94,armwar,cormist,7,east,1,4,7,1080,1085,x,wiped,25.5,8.0,4,0,0.602,0.000,2586,6186
0,0,94,corraid,corlevlr,6,west,1,5,5,1175,1100,y,wiped,16.5,9.5,0,4,0.000,0.667,10767,2440
1,1,92,armham,armjanus,1,east,0,11,6,1430,1440,y,wiped,26.0,10.5,0,4,0.000,0.301,13043,4589
0,1,82,corcrash,armart,5,east,0,10,9,1250,1215,y,wiped,56.0,18.0,0,4,0.000,0.282,7790,4980
1,1,93,armjeth,corak,7,east,1,10,29,1250,1247,y,wiped,15.0,7.0,0,29,0.000,0.960,6407,339
0,0,95,armstump,armfav,0,west,0,5,36,1125,1116,x,wiped,17.0,5.0,4,0,0.446,0.000,5171,5822
1,0,95,corthud,corthud,7,east,1,9,9,1260,1260,y,wiped,37.0,10.0,0,4,0.000,0.208,10763,8278
0,1,83,armjeth,armflea,0,west,0,10,60,1250,1260,y,wiped,28.0,6.0,0,41,0.000,0.514,6337,1923
1,1,94,armpw,armham,7,east,1,24,10,1296,1300,y,wiped,21.0,8.0,0,5,0.000,0.400,10344,6252
1,0,96,armjeth,corfav,1,east,0,10,48,1250,1248,y,wiped,30.0,5.5,0,45,0.000,0.781,6352,986
0,0,96,armham,corgator,1,east,0,11,12,1430,1440,x,wiped,40.0,8.5,2,0,0.049,0.000,11041,10878
0,1,84,corthud,armjanus,2,west,1,10,6,1400,1440,y,wiped,27.0,10.0,0,3,0.000,0.268,12834,4946
1,1,95,armjeth,armart,5,east,0,10,9,1250,1215,y,wiped,54.5,19.0,0,4,0.000,0.223,7029,5044
1,0,97,corcrash,corwolv,0,west,0,11,8,1375,1360,y,wiped,42.5,21.0,0,5,0.000,0.285,8235,4747
0,0,97,armflea,cormist,2,west,1,59,8,1239,1240,y,wiped,38.0,5.0,0,2,0.000,0.207,5120,5655
0,1,85,armrock,corthud,5,east,0,7,6,840,840,y,wiped,27.0,9.5,0,6,0.000,0.414,5638,3989
1,1,96,armpw,armart,1,east,0,20,8,1080,1080,x,wiped,21.0,8.5,16,0,0.459,0.000,4399,5030
1,0,98,armwar,armart,1,east,0,4,8,1080,1080,x,wiped,19.5,9.0,4,0,0.611,0.000,2615,5032
0,0,98,corstorm,armfav,1,east,0,11,39,1210,1209,x,wiped,20.0,5.5,7,0,0.308,0.000,5869,7561
0,1,86,armrock,cormist,0,west,0,9,7,1080,1085,x,wiped,30.5,7.5,7,0,0.428,0.000,3863,6607
0,0,99,armpw,armfav,2,west,1,22,38,1188,1178,x,wiped,11.5,4.5,19,0,0.456,0.000,4599,4296
1,0,99,corstorm,armllt,6,west,1,10,13,1100,1105,x,wiped,39.5,15.0,6,0,0.448,0.000,4348,9305
0,1,87,corgator,corfav,4,west,0,10,46,1200,1196,x,wiped,13.0,5.0,7,0,0.468,0.000,4538,4735
1,1,97,corcrash,corcrash,2,west,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
0,0,100,corstorm,corlevlr,1,east,0,10,5,1100,1100,y,wiped,19.5,11.0,0,5,0.000,0.603,8473,2915
0,1,88,armflea,armstump,1,east,0,54,5,1134,1125,y,wiped,14.5,5.5,0,5,0.000,0.465,5908,4996
1,0,100,armham,cormist,6,west,1,6,5,780,775,x,wiped,25.0,8.0,6,0,0.688,0.000,1904,4702
1,1,98,corraid,corlevlr,7,east,1,5,5,1175,1100,y,wiped,18.5,9.5,0,5,0.000,0.694,10536,2249
0,1,89,corcrash,armjanus,3,east,1,10,5,1250,1200,y,wiped,17.5,10.5,0,5,0.000,0.638,7525,1991
0,0,101,armpw,corthud,1,east,0,26,10,1404,1400,y,wiped,22.5,7.0,0,7,0.000,0.374,11247,7175
1,0,101,corwolv,corfav,3,east,1,7,46,1190,1196,y,wiped,19.0,6.5,0,38,0.000,0.681,5293,1685
0,0,102,armfav,armllt,7,east,1,41,15,1271,1275,y,wiped,12.5,5.5,0,13,0.000,0.676,5712,3152
1,1,99,armflea,corstorm,3,east,1,58,11,1218,1210,y,wiped,33.5,6.5,0,2,0.000,0.176,9140,7008
0,1,90,armstump,armjanus,6,west,1,5,5,1125,1200,y,wiped,24.5,9.5,0,3,0.000,0.370,10096,3504
1,0,102,corthud,armflash,3,east,1,8,10,1120,1100,x,wiped,25.0,7.0,5,0,0.353,0.000,5924,8174
1,1,100,corthud,armart,6,west,1,9,9,1260,1215,x,wiped,25.0,10.5,9,0,0.653,0.000,3592,5976
0,0,103,corstorm,corraid,1,east,0,11,5,1210,1175,y,wiped,49.0,9.0,0,2,0.000,0.089,8946,9607
1,0,103,corgator,armllt,6,west,1,10,14,1200,1190,x,wiped,24.0,9.5,6,0,0.466,0.000,4463,9108
0,1,91,armart,corwolv,0,west,0,10,8,1350,1360,x,wiped,44.5,14.0,2,0,0.162,0.000,6572,6924
1,1,101,armjeth,corlevlr,7,east,1,7,4,875,880,y,wiped,16.0,10.5,0,4,0.000,0.963,4919,220
0,1,92,armrock,armfav,5,east,0,10,39,1200,1209,x,wiped,18.0,5.5,7,0,0.340,0.000,4961,7574
1,0,104,corgator,cormist,3,east,1,9,7,1080,1085,x,wiped,22.5,7.0,8,0,0.687,0.000,2417,6168
1,1,102,armjeth,corak,2,west,1,10,29,1250,1247,y,wiped,15.5,7.0,0,29,0.000,0.888,6389,945
0,0,104,armrock,corstorm,5,east,0,10,11,1200,1210,y,wiped,43.5,10.0,0,4,0.000,0.214,7987,6845
1,1,103,armjanus,armart,0,west,0,5,9,1200,1215,x,wiped,27.0,12.0,5,0,0.532,0.000,2585,6262
0,1,93,armstump,armllt,4,west,0,6,16,1350,1360,x,wiped,38.0,11.0,4,0,0.586,0.000,4537,11168
1,0,105,armrock,corllt,0,west,0,9,12,1080,1080,x,wiped,44.5,14.5,4,0,0.340,0.000,4375,8982
1,1,104,armpw,armstump,3,east,1,21,5,1134,1125,y,wiped,21.5,7.0,0,5,0.000,0.364,9005,5906
0,0,105,corcrash,armllt,2,west,1,10,15,1250,1275,y,wiped,53.5,14.5,0,15,0.000,0.954,6502,426
0,1,94,armart,corraid,0,west,0,7,4,945,940,y,wiped,27.0,9.5,0,4,0.000,0.459,4790,4508
1,0,106,armflea,corfav,3,east,1,57,46,1197,1196,x,wiped,25.0,4.0,13,0,0.151,0.000,3219,4474
1,1,105,armflea,corfav,7,east,1,57,46,1197,1196,x,wiped,25.5,4.0,11,0,0.141,0.000,3245,4484
0,0,106,armrock,armjanus,4,west,0,10,5,1200,1200,y,wiped,26.0,10.5,0,3,0.000,0.446,8518,3069
0,1,95,corstorm,corwolv,1,east,0,11,7,1210,1190,x,wiped,25.5,10.5,7,0,0.328,0.000,6223,5692
1,0,107,armpw,armrock,7,east,1,20,9,1080,1080,x,wiped,24.5,7.5,3,0,0.046,0.000,8694,6818
1,1,106,armflash,corwolv,1,east,0,11,7,1210,1190,x,wiped,18.5,8.5,11,0,0.935,0.000,545,5294
0,1,96,armflash,corfav,0,west,0,11,47,1210,1222,x,wiped,12.0,5.0,11,0,0.518,0.000,3977,4608
0,0,107,corstorm,corthud,5,east,0,10,8,1100,1120,y,wiped,32.0,10.0,0,7,0.000,0.336,8331,6174
0,1,97,armjanus,corgator,2,west,1,5,10,1200,1200,x,wiped,17.0,8.0,4,0,0.600,0.000,2155,9653
1,1,107,armwar,cormist,5,east,0,4,7,1080,1085,x,wiped,25.5,8.0,4,0,0.602,0.000,2588,6194
0,0,108,armjanus,corraid,1,east,0,5,5,1200,1175,x,wiped,25.5,9.5,3,0,0.278,0.000,4049,11014
0,1,98,corak,corfav,6,west,1,28,46,1204,1196,x,wiped,14.0,5.0,17,0,0.412,0.000,4816,4599
1,0,108,armart,armllt,1,east,0,10,16,1350,1360,y,wiped,75.5,15.0,0,2,0.000,0.034,6356,10788
0,0,109,armrock,corwolv,0,west,0,10,7,1200,1190,x,wiped,29.0,10.5,5,0,0.171,0.000,6709,5729
0,1,99,armstump,armjanus,3,east,1,5,5,1125,1200,y,wiped,25.0,9.5,0,3,0.000,0.422,9962,3300
1,1,108,corstorm,armstump,1,east,0,10,5,1100,1125,y,wiped,41.5,9.0,0,2,0.000,0.219,8082,7462
1,0,109,corak,corfav,4,west,0,28,46,1204,1196,x,wiped,12.5,4.5,17,0,0.429,0.000,4699,4481
0,0,110,armpw,corak,0,west,0,23,29,1242,1247,x,wiped,22.5,6.0,8,0,0.163,0.000,7408,8590
1,1,109,armpw,corwolv,5,east,0,22,7,1188,1190,x,wiped,21.5,8.5,9,0,0.229,0.000,7848,5296
0,1,100,armjeth,cormist,3,east,1,10,8,1250,1240,y,wiped,37.5,7.5,0,8,0.000,0.872,6711,915
1,0,110,armjeth,cormist,1,east,0,10,8,1250,1240,y,wiped,42.5,7.5,0,8,0.000,0.914,6686,613
0,1,101,corak,corthud,0,west,0,26,8,1118,1120,y,wiped,22.5,7.5,0,6,0.000,0.499,8740,4598
0,0,111,corcrash,armllt,0,west,0,10,15,1250,1275,y,wiped,49.5,13.5,0,15,0.000,0.992,6529,73
1,0,111,corcrash,armjanus,4,west,0,10,5,1250,1200,y,wiped,17.0,10.0,0,5,0.000,0.884,7462,632
1,1,110,armjeth,corwolv,2,west,1,11,8,1375,1360,y,wiped,50.0,21.5,0,3,0.000,0.295,8866,5063
0,1,102,armpw,corak,1,east,0,23,29,1242,1247,x,wiped,24.0,6.0,8,0,0.158,0.000,7490,8509
0,0,112,armrock,armflash,0,west,0,10,11,1200,1210,y,wiped,22.0,7.5,0,8,0.000,0.318,7473,5981
1,0,112,armjeth,armjanus,0,west,0,10,5,1250,1200,y,wiped,18.5,10.0,0,5,0.000,0.931,7316,376
1,1,111,armflash,armllt,1,east,0,10,13,1100,1105,x,wiped,24.0,9.0,5,0,0.359,0.000,4784,8592
0,1,103,corlevlr,corlevlr,3,east,1,5,5,1100,1100,x,wiped,20.0,12.5,1,0,0.042,0.000,7153,7738
0,0,113,armrock,armflash,2,west,1,10,11,1200,1210,y,wiped,23.5,7.0,0,9,0.000,0.443,7438,4800
1,0,113,corstorm,corcrash,0,west,0,8,7,880,875,x,wiped,20.5,10.0,8,0,0.858,0.000,896,4849
1,1,112,corcrash,corgator,6,west,1,10,10,1250,1200,y,wiped,23.0,8.0,0,10,0.000,0.963,6566,316
0,0,114,armpw,armpw,3,east,1,22,22,1188,1188,y,wiped,26.0,6.0,0,5,0.000,0.156,8491,7158
1,0,114,armrock,corfav,0,west,0,10,46,1200,1196,x,wiped,21.5,6.0,7,0,0.222,0.000,5819,7883
0,1,104,armpw,corgator,6,west,1,20,9,1080,1080,x,wiped,56.5,6.0,1,0,0.044,0.000,7602,7746
1,1,113,corak,armflash,4,west,0,28,11,1204,1210,y,wiped,25.0,6.0,0,5,0.000,0.278,8252,6072
1,0,115,armrock,corlevlr,5,east,0,11,6,1320,1320,y,wiped,17.0,10.5,0,6,0.000,0.754,8869,2154
0,1,105,corak,corthud,1,east,0,26,8,1118,1120,y,wiped,22.5,8.0,0,7,0.000,0.434,8781,5219
